"RecipientEmail","Wave","Finished_T1","gender","birthyear","education","children","work_hours","work_days","T1_panas_jov_1","T1_panas_sad_1","T1_panas_gen_pos_2","T1_panas_guilt_4","T1_panas_hos_1","T1_panas_ser_2","T1_panas_guilt_2","T1_panas_jov_7","T1_panas_att_1","T1_panas_fear_1","T1_panas_jov_4","T1_panas_sad_5","T1_panas_shy_1","T1_panas_fat_2","T1_panas_fear_3","T1_panas_shy_4","T1_panas_fat_1","T1_panas_sur_2","T1_panas_sad_4","T1_panas_gen_neg_2","T1_panas_self_ass_1","T1_panas_fear_2","T1_panas_fat_3","T1_panas_guilt_5","T1_panas_sur_1","T1_panas_jov_3","T1_panas_jov_5","T1_panas_att_3","T1_panas_self_ass_2","T1_panas_shy_2","T1_panas_hos_5","T1_panas_fear_6","T1_panas_hos_2","T1_panas_sad_2","T1_panas_self_ass_5","T1_panas_sur_3","T1_panas_ser_1","T1_panas_att_2","T1_panas_fear_4","T1_panas_gen_pos_3","T1_panas_hos_3","T1_panas_gen_neg_1","T1_panas_jov_6","T1_panas_hos_6","T1_panas_jov_2","T1_panas_hos_4","T1_panas_guilt_3","T1_panas_self_ass_6","T1_panas_gen_pos_1","T1_panas_self_ass_4","T1_panas_ser_3","T1_panas_jov_8","T1_panas_self_ass_3","T1_panas_sad_3","T1_panas_fear_5","T1_panas_att_4","T1_panas_guilt_1","T1_panas_shy_3","T1_panas_fat_4","T1_panas_guilt_6","Finished_T2","req_detach_1","req_detach_2","req_detach_3","req_detach_4","req_relax_1","req_relax_2","req_relax_3","req_relax_4","req_mastery_1","req_mastery_2","req_mastery_3","req_mastery_4","req_control_1","req_control_2","req_control_3","req_control_4","has_1","has_2","has_3","has_4","has_5","has_6","has_7","has_8","has_9","has_10","has_11","has_12","has_13","has_14","has_15","has_16","has_17","has_18","has_19","has_20","has_21","has_22","has_23","has_24","has_25","has_26","has_27","has_28","has_29","has_30","has_31","has_32","has_33","has_34","has_35","has_36","has_37","has_38","has_39","has_40","has_41","has_42","has_43","has_44","has_45","has_46","has_47","has_48","has_49","has_50","has_51","has_52","has_53","upl_1","upl_2","upl_3","upl_4","upl_5","upl_6","upl_7","upl_8","upl_9","upl_10","upl_11","upl_12","upl_13","upl_14","upl_15","upl_16","upl_17","upl_18","upl_19","upl_20","upl_21","upl_22","upl_23","upl_24","upl_25","upl_26","upl_27","upl_28","upl_29","upl_30","upl_31","upl_32","upl_33","upl_34","upl_35","upl_36","upl_37","upl_38","upl_39","upl_40","upl_41","upl_42","upl_43","upl_44","upl_45","upl_46","upl_47","upl_48","upl_49","upl_50","upl_51","upl_52","upl_53","Finished_T3","T3_panas_jov_1","T3_panas_sad_1","T3_panas_gen_pos_2","T3_panas_guilt_4","T3_panas_hos_1","T3_panas_ser_2","T3_panas_guilt_2","T3_panas_jov_7","T3_panas_att_1","T3_panas_fear_1","T3_panas_jov_4","T3_panas_sad_5","T3_panas_shy_1","T3_panas_fat_2","T3_panas_fear_3","T3_panas_shy_4","T3_panas_fat_1","T3_panas_sur_2","T3_panas_sad_4","T3_panas_gen_neg_2","T3_panas_self_ass_1","T3_panas_fear_2","T3_panas_fat_3","T3_panas_guilt_5","T3_panas_sur_1","T3_panas_jov_3","T3_panas_jov_5","T3_panas_att_3","T3_panas_self_ass_2","T3_panas_shy_2","T3_panas_hos_5","T3_panas_fear_6","T3_panas_hos_2","T3_panas_sad_2","T3_panas_self_ass_5","T3_panas_sur_3","T3_panas_ser_1","T3_panas_att_2","T3_panas_fear_4","T3_panas_gen_pos_3","T3_panas_hos_3","T3_panas_gen_neg_1","T3_panas_jov_6","T3_panas_hos_6","T3_panas_jov_2","T3_panas_hos_4","T3_panas_guilt_3","T3_panas_self_ass_6","T3_panas_gen_pos_1","T3_panas_self_ass_4","T3_panas_ser_3","T3_panas_jov_8","T3_panas_self_ass_3","T3_panas_sad_3","T3_panas_fear_5","T3_panas_att_4","T3_panas_guilt_1","T3_panas_shy_3","T3_panas_fat_4","T3_panas_guilt_6","age","req_control","req_detach","req_relax","req_mastery","hassles","T1_panas_negative","T1_panas_fear","T1_panas_sadness","T1_panas_guilt","T1_panas_hostility","T1_panas_shyness","T1_panas_fatigue","T1_panas_positive","T1_panas_joviality","T1_panas_self_assurance","T1_panas_attentiveness","T1_panas_serenity","T1_panas_surprise","T3_panas_negative","T3_panas_fear","T3_panas_sadness","T3_panas_guilt","T3_panas_hostility","T3_panas_shyness","T3_panas_fatigue","T3_panas_positive","T3_panas_joviality","T3_panas_self_assurance","T3_panas_attentiveness","T3_panas_serenity","T3_panas_surprise"
"05745b2baaf2f5ec132b0d6230d092e8775c4bac9b705013861e0191e9606466",22,1,2,1985,4,1,39,5,4,3,5,3,1,3,3,3,4,2,4,3,1,4,1,1,2,1,3,3,3,3,3,2,2,3,3,4,3,1,3,1,3,2,2,1,2,3,2,4,4,4,4,1,3,4,3,3,4,3,4,3,4,2,1,3,3,1,1,3,1,5,5,5,5,2,2,1,1,1,1,1,1,1,1,1,3,3,1,1,3,NA,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,4,3,4,4,1,NA,2,1,1,1,3,3,1,3,NA,1,1,1,2,2,1,1,1,1,1,1,3,2,4,3,1,2,3,3,3,1,3,2,1,3,1,1,3,1,3,3,1,3,2,1,1,3,3,4,3,1,2,2,3,3,2,1,1,3,1,3,4,4,4,2,3,4,4,2,3,1,3,3,1,1,1,3,1,1,1,4,36,1.5,5,1.5,1,70,2.6,1.66666666666667,2.6,2.83333333333333,2.66666666666667,1,2.5,3.5,3.375,3,3.5,3,1.33333333333333,2.4,1.5,2.2,2.66666666666667,2.66666666666667,1,2.25,3.1,3.125,1.66666666666667,3.25,2,1
"082935d30bf120ca7c48cbc0a77bdb2593bac0edbb8feaf9289ac641f2df5423",23,1,2,1984,4,0,39,5,3,4,3,4,1,3,3,3,2,1,3,2,3,4,4,4,4,2,2,2,3,4,4,4,1,3,3,2,3,4,4,2,2,1,2,2,4,1,1,4,4,4,2,1,4,3,1,2,2,1,2,1,3,2,1,1,1,3,1,2,1,1,2,2,3,3,3,3,1,2,1,3,1,4,4,4,4,1,1,2,2,2,2,2,2,2,3,4,2,1,3,3,1,2,1,1,1,1,1,3,1,1,1,2,2,2,1,3,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,3,3,3,3,4,2,2,2,3,1,2,1,2,2,4,1,4,3,3,4,1,1,1,2,1,2,1,1,2,2,2,3,1,2,2,1,1,1,1,2,1,1,1,1,2,3,3,2,1,1,1,2,1,3,3,3,3,1,2,1,3,1,3,3,2,1,4,4,1,4,1,1,2,1,4,4,4,2,3,3,2,2,4,3,2,2,1,2,1,2,2,1,3,4,4,2,1,4,3,1,3,3,3,3,2,2,3,2,1,1,1,3,2,37,4,2,2.5,1.75,86,2.5,2.16666666666667,2.2,2.5,2.5,3.5,3.25,2.5,2.75,2.33333333333333,1.5,3,1.66666666666667,2.5,2.66666666666667,2,2,2.33333333333333,1.75,3.75,2.4,2.875,2.16666666666667,1.5,2.33333333333333,1.33333333333333
"08b35b959027b51ee1a5af40996437b57862541fe029a8fbbc8a656f197492da",26,1,2,1965,2,1,35,5,4,2,4,2,1,3,1,4,3,2,4,1,2,3,1,2,2,2,1,1,3,2,3,1,3,4,4,4,3,3,1,1,1,1,3,3,3,3,1,4,2,1,4,1,4,1,1,3,3,2,3,3,4,1,1,3,1,1,1,1,1,4,3,4,5,4,4,4,4,3,3,3,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,4,3,2,3,3,2,1,1,1,1,2,1,2,2,3,2,2,2,1,3,1,1,1,1,1,2,2,1,2,3,2,4,2,1,1,1,3,2,1,4,1,1,3,4,4,3,4,1,3,2,1,4,2,3,2,1,3,1,3,4,1,4,1,1,3,1,1,2,3,1,1,3,1,2,1,3,4,3,3,3,2,1,1,1,1,3,2,3,3,1,4,2,1,3,1,4,1,1,3,3,2,3,3,4,1,1,5,1,1,1,1,56,4,4,4,3,62,1.2,1.33333333333333,1.2,1.16666666666667,1.16666666666667,2,2.25,3.5,3.875,3,3.25,3,2.66666666666667,1.1,1,1.2,1.16666666666667,1.16666666666667,1.25,2,3.2,3.5,3,3.75,3,2.66666666666667
"095b20af506bca6f15eca9c33c5c008b4043a0534347d37a681cb6b7e863b451",24,1,2,1986,2,0,39,5,3,1,4,3,1,2,1,3,4,2,4,1,1,3,2,1,1,2,1,2,1,1,2,1,1,3,3,3,3,2,1,1,1,1,2,2,2,2,1,3,2,2,3,1,3,1,1,4,3,1,3,3,1,1,1,3,1,1,1,2,1,3,2,2,2,4,4,3,2,3,2,3,2,4,4,4,4,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,3,1,1,1,2,1,2,1,2,2,3,2,2,3,2,3,1,1,1,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,1,3,2,1,2,3,4,3,1,2,2,1,3,3,2,1,2,3,1,2,1,1,1,2,1,4,1,3,3,2,2,2,2,3,1,1,1,3,1,1,2,1,2,2,4,2,1,1,2,2,1,3,2,4,2,1,2,1,3,5,1,3,2,1,2,1,2,1,1,1,2,3,2,2,1,3,4,4,2,2,1,1,1,1,1,3,2,1,2,1,4,1,2,3,1,4,1,1,3,3,1,2,3,2,1,1,3,1,1,1,1,35,4,2.25,3.25,2.5,86,1.5,1.33333333333333,1,1.5,1.16666666666667,1.25,1.75,3,3.125,2,3,2.33333333333333,1.66666666666667,1.2,1.16666666666667,1.4,1.16666666666667,1,1.25,1.5,3.2,3.375,2.33333333333333,3,1.66666666666667,2
"09b9d52f166800c5ddd5c8867ffda5445c2784612a424bc8cab7160ce3e9a236",11,1,2,1984,4,1,32.5,5,3,2,3,4,1,2,3,3,4,2,3,3,1,4,2,2,3,2,2,4,2,2,4,1,2,2,2,3,2,1,2,2,2,2,1,2,3,2,3,4,3,3,2,1,2,3,1,2,3,1,2,3,2,3,1,3,1,1,3,4,1,4,2,3,4,4,4,3,3,4,4,4,4,4,3,4,3,2,2,1,2,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,3,2,1,3,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,1,1,2,4,3,2,1,3,1,3,3,2,3,4,3,4,3,1,3,2,3,4,2,2,4,2,2,3,2,2,2,1,2,1,3,3,2,2,2,2,2,3,3,3,3,1,2,3,1,2,2,1,2,2,2,3,1,3,1,2,3,3,37,3.5,3.25,3.5,4,69,2.4,2,2.4,2.33333333333333,2,1.25,3.5,2.7,2.5,1.66666666666667,3,2.33333333333333,2,2.2,1.83333333333333,3.4,1.66666666666667,2.16666666666667,1.75,3.5,2.4,2.5,1.83333333333333,2.5,2.33333333333333,2
"09ebd0596b6349990dfaa7aa997ea568187c5baa7f7bcf0e6f038dacb94547f7",22,1,2,1985,3,1,35,5,2,3,5,1,1,2,1,3,3,1,3,2,1,5,1,1,3,1,1,2,1,1,5,1,3,3,2,3,3,2,2,1,2,2,3,3,2,1,1,2,4,3,2,2,2,3,2,2,1,1,2,2,3,2,1,3,1,1,4,2,1,4,1,2,4,4,5,3,2,1,1,1,1,3,3,3,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,2,2,2,2,1,1,1,1,1,3,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,1,3,2,3,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,1,3,1,4,1,1,3,1,3,4,1,3,1,1,3,1,2,3,2,1,1,1,2,4,1,2,3,2,4,3,1,1,1,1,1,3,3,2,2,2,3,2,2,2,1,3,1,1,2,2,1,2,2,1,1,1,4,1,1,2,2,36,2.75,2.75,3.5,1,68,1.8,1,2,1.33333333333333,2.33333333333333,1.25,4.25,2.6,2.375,2.16666666666667,2.5,2,2.33333333333333,1.3,1.33333333333333,1,1.16666666666667,1.16666666666667,1.25,3,3,2.625,1.83333333333333,3.5,2.33333333333333,2.33333333333333
"0a314f7310a3f9ac3cda2e5c7d25d0dfb7b18b71848277b32b21f050fbb7eb03",12,1,2,1986,3,1,35,5,2,4,1,3,1,1,2,2,3,4,2,4,1,4,1,1,4,1,3,4,1,4,4,1,3,3,3,3,2,3,4,3,1,3,1,2,1,1,3,2,4,4,3,3,3,4,3,3,2,2,2,3,3,4,3,2,1,1,3,3,1,2,1,3,2,3,3,3,3,2,2,4,2,4,5,5,4,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,4,3,2,3,3,1,1,1,1,1,1,1,1,1,3,2,2,2,1,3,1,1,1,1,1,1,1,1,3,4,1,4,3,1,1,3,4,1,3,3,1,1,3,3,1,3,1,1,2,1,1,2,3,3,1,1,3,1,3,3,1,3,3,1,3,1,1,2,1,3,4,2,3,4,1,3,2,2,2,2,3,3,1,1,2,2,3,2,3,1,4,3,3,2,1,3,4,1,2,3,1,3,2,1,3,3,2,1,3,3,1,35,4.5,2,3,2.5,58,3.2,3,3.6,2.16666666666667,2.83333333333333,1.5,3.75,2,2.625,2,2.25,1.33333333333333,2,2.1,1.66666666666667,2.8,1,2.16666666666667,2,3,2.7,2.375,1.66666666666667,2.5,2.66666666666667,2.33333333333333
"0d252ac8725513d938407c7a674405c59ca32d890e38cea12c8a4409234cfe2e",28,1,2,1972,2,1,31,5,4,2,4,2,1,2,1,4,4,2,3,3,1,4,1,1,2,1,1,3,3,3,3,1,1,4,3,4,4,2,1,1,1,1,4,2,3,3,2,4,2,3,3,1,4,2,1,2,2,2,4,3,2,1,1,4,1,1,1,1,1,4,3,3,4,5,5,4,4,2,2,3,3,4,3,3,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,4,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,1,3,1,1,2,1,1,4,4,4,4,1,1,3,1,1,3,2,4,1,1,3,1,4,4,1,3,2,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,3,3,1,1,1,1,1,2,2,3,3,3,4,2,2,2,1,3,1,1,1,1,1,3,1,1,2,1,3,1,1,1,1,49,3.25,3.5,4.5,2.5,59,1.7,1.66666666666667,1.6,1.16666666666667,1.33333333333333,1.25,2.5,3.6,3.5,2.83333333333333,3.75,3,1.33333333333333,1.5,1.5,1.6,1,1.16666666666667,1,1.75,3,2.5,1.5,3.25,3,1.33333333333333
"0dcef0a5c2501cabf9a1119241186c91ae1f0531ce60a57ebc475ac5392fe06c",31,1,1,1998,6,0,39,5,4,2,4,3,1,5,1,5,4,2,5,1,1,1,1,2,2,2,2,1,5,1,1,4,2,5,5,4,5,2,2,2,1,3,5,5,3,4,3,5,3,2,5,1,5,1,1,4,1,1,5,5,4,2,2,5,1,1,1,5,1,5,5,5,5,1,1,1,1,4,2,2,1,2,1,2,5,1,1,3,1,2,1,1,1,1,4,1,1,1,1,1,1,1,2,2,3,3,1,2,3,3,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,3,1,2,1,2,1,1,4,2,1,1,1,1,1,1,4,4,2,4,3,4,2,4,4,2,3,2,1,1,2,1,2,1,2,1,4,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,4,1,1,3,2,1,3,1,1,1,3,1,3,4,4,1,1,2,1,2,4,1,5,4,1,4,2,2,4,4,2,2,3,4,4,3,5,4,3,5,5,3,2,3,3,3,4,3,2,2,2,3,4,4,4,2,4,3,2,4,3,4,2,2,3,2,2,2,1,1,4,5,23,2.5,5,1,2.25,82,1.8,1.83333333333333,2,2.5,1.5,1.5,1.25,4.2,4.875,4,4.25,4.33333333333333,3,2.2,2.33333333333333,3,2.16666666666667,2.5,1.75,4,3.5,3.375,3.83333333333333,3.25,2,4
"0e6f12f2a5ee3cf9c619899d90c84c0e57d1420401d058b1022bde27263adc7e",22,1,2,1998,4,0,39,5,3,2,4,1,1,1,2,2,4,2,4,5,3,5,2,1,5,3,5,4,3,2,5,3,3,3,1,4,4,2,1,1,1,3,4,4,1,2,3,4,4,3,2,4,5,3,2,4,1,1,3,3,1,1,3,4,1,2,5,5,1,2,1,3,3,3,4,3,4,1,1,1,1,4,5,5,5,1,1,1,2,1,1,4,4,3,1,1,1,1,2,2,1,3,2,3,4,4,1,3,1,1,1,3,3,1,2,2,3,2,2,2,4,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,2,2,1,2,1,4,2,3,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,3,1,1,2,2,2,3,2,2,2,1,1,4,4,2,1,1,1,1,3,2,3,3,1,1,3,1,1,4,2,3,2,3,2,1,4,4,1,5,1,1,5,3,1,4,4,4,3,1,3,5,3,4,4,3,5,4,1,1,2,1,3,4,4,3,1,2,3,4,3,2,1,4,1,1,5,1,1,4,2,1,1,1,3,1,1,5,2,23,4.75,2.25,3.5,1,98,2.6,2.16666666666667,3.2,2.33333333333333,2.33333333333333,2,5,3,2.875,2.83333333333333,3.5,1.66666666666667,3.33333333333333,2,2,2.2,1.66666666666667,1.83333333333333,1,4.75,3.2,3.5,2.66666666666667,3.25,3,4
"0f8328651f8e778258a624a5153533034c39491a31d0a8c46a3be4c1c46c9d69",26,1,2,1970,7,1,31,5,3,2,3,1,1,2,1,2,3,1,3,2,1,3,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,4,3,2,1,2,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,4,4,2,4,3,4,3,2,2,2,2,3,3,3,2,3,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,3,1,1,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,2,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,2,3,3,1,1,2,1,2,2,1,3,3,1,4,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,3,2,2,2,1,3,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,51,2.75,3.5,3,2.25,57,1.7,1.33333333333333,1.6,1.16666666666667,1.66666666666667,1,2,2,2.25,1.5,2,1.66666666666667,1.33333333333333,1.2,1,1.8,1,1.16666666666667,1,2.75,2,2.25,1.33333333333333,1.75,2,1.33333333333333
"1068bfda52938b1ef4af43d2b8bfee36c9c4b0feddf539eaaa5715c4476b25fe",31,1,1,1987,4,1,40,5,3,4,3,2,1,3,4,2,3,3,2,4,2,3,2,1,2,3,4,4,2,5,3,2,2,3,1,2,2,4,3,2,3,4,1,2,1,1,3,2,3,4,2,3,2,4,2,1,1,1,1,2,1,4,4,2,1,2,3,4,1,3,1,3,3,2,2,2,1,1,2,3,1,2,4,2,1,3,1,1,2,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,2,1,3,2,2,2,1,2,1,1,1,1,2,2,1,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,4,3,2,1,2,1,2,2,3,2,4,4,2,4,2,2,2,3,4,2,2,2,1,1,2,2,2,1,2,1,3,1,3,1,1,1,1,3,2,2,3,1,2,2,4,2,2,1,1,1,1,1,4,4,2,1,3,2,3,34,2.25,2.5,1.75,1.75,80,3.2,3.16666666666667,4,2.5,2.83333333333333,2.25,2.75,1.8,2.125,1.33333333333333,2,1.66666666666667,2.33333333333333,2.7,3.16666666666667,3.6,1.66666666666667,1.83333333333333,2.75,2,1.7,1.75,1.33333333333333,1.75,1.33333333333333,1.33333333333333
"10c684ef3e6cd0b50faa2a154d1d333fa60101fd5318b84d428b92ef2bbdbc25",21,1,2,1994,4,1,39,5,3,2,3,1,1,2,1,3,4,1,4,2,1,4,1,1,3,1,1,2,3,1,4,3,1,4,3,4,3,3,1,1,1,2,3,1,2,3,1,3,3,1,3,1,3,1,1,3,3,1,4,2,1,2,1,3,1,3,1,1,1,4,1,2,4,3,5,4,4,1,1,3,3,4,5,5,5,2,1,3,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1,1,1,1,1,3,1,3,2,2,2,1,1,2,1,1,1,1,4,2,2,2,4,4,1,1,4,1,1,1,3,1,1,4,4,2,2,2,2,1,1,1,1,1,1,2,2,2,1,3,3,2,2,1,3,1,1,2,2,1,2,2,3,1,3,1,1,1,2,3,3,1,3,1,3,1,1,3,1,4,4,1,4,1,1,2,1,1,1,1,1,2,1,1,3,3,2,4,3,3,3,3,1,1,1,1,4,2,3,3,2,4,2,1,3,1,3,1,1,3,4,3,3,3,1,1,1,3,1,1,1,1,27,4.75,2.75,4,2,73,1.3,1,1.8,1.33333333333333,1.33333333333333,2,3,3.2,3.125,2.33333333333333,3.5,2.66666666666667,1,1.3,1.16666666666667,1,1.33333333333333,1.16666666666667,1.5,1.75,3.5,3.375,2.5,3.25,3,1.66666666666667
"10f317f970cf6edd7e396f45d14f0420815333dce2017b9f2c3b8b2bfca1830c",13,1,1,1970,4,1,38.5,5,4,2,4,2,1,4,1,4,4,1,4,1,2,3,2,2,1,2,1,1,2,2,3,1,2,4,3,4,3,2,1,1,1,1,1,5,4,3,1,5,3,2,3,1,3,2,1,4,4,1,3,4,1,1,1,4,1,3,3,1,1,4,1,3,4,4,4,4,4,3,3,3,3,3,2,2,3,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,2,1,1,1,3,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,2,2,3,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,2,1,1,1,2,3,3,3,4,1,4,2,1,2,3,2,1,1,1,1,1,2,4,4,3,1,1,3,1,1,3,1,4,1,1,3,1,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,3,3,3,1,1,1,1,1,1,3,3,4,1,3,1,2,4,1,2,1,1,3,3,1,4,4,5,1,1,4,1,1,3,1,51,2.5,3,4,3,68,1.4,1.33333333333333,1.2,1.16666666666667,1.5,2.25,2.5,3.5,3.625,2,3.75,3.66666666666667,3,1.1,1,1,1,1,1,2,2.7,2.875,2.33333333333333,3,3.33333333333333,1.66666666666667
"111a05ec0d10dc5f5187a784117279b420ed1eaa9b704aec538ed2e3ba66e347",8,1,2,1981,6,1,40,5,4,2,4,2,1,2,1,4,4,4,4,4,1,5,3,1,4,2,3,3,3,2,5,3,2,4,2,3,3,1,3,1,1,1,3,4,2,1,4,4,4,4,4,1,3,2,1,4,3,2,2,2,1,2,1,2,1,1,4,4,1,4,3,4,4,4,5,5,5,2,2,2,2,4,5,5,5,2,1,1,1,2,2,1,1,1,1,1,1,1,1,3,2,3,3,1,3,1,1,1,2,1,1,2,1,1,3,3,3,1,2,2,1,1,1,1,2,1,1,1,1,3,1,2,2,2,1,1,1,2,4,1,1,4,4,1,4,4,4,3,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,3,1,1,1,2,1,4,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,3,3,3,4,1,2,4,3,3,4,3,3,3,4,4,3,4,3,1,2,3,3,5,3,2,3,3,3,3,1,4,3,1,2,2,1,2,2,2,3,4,2,3,1,3,2,1,3,3,2,2,1,2,2,3,2,1,1,4,4,40,4.75,3.75,4.75,2,82,2.8,2.5,2.4,2,2,1,4.5,3.1,3.375,2.66666666666667,2.5,2,2.66666666666667,3,3.16666666666667,2.2,2.83333333333333,2.16666666666667,2,4.25,2.8,2.75,2.5,2.5,2,2
"11a4e5a0a85fdc39ac01562e561697a9f25dfc3eaa6519a46df20183e6d32e94",18,1,2,1987,6,0,40,5,3,1,5,1,1,2,2,3,3,1,3,1,1,5,3,1,2,1,1,1,3,3,5,1,4,3,3,4,5,1,1,1,1,1,4,4,2,1,1,4,4,3,3,1,3,1,1,3,3,2,3,2,3,1,1,4,1,2,2,4,1,2,2,2,3,3,3,3,3,3,2,2,3,5,4,4,4,1,1,1,1,1,1,4,4,1,1,2,1,1,2,3,2,3,3,2,2,2,1,2,2,1,1,3,2,2,2,2,2,2,3,3,4,1,2,1,1,1,1,1,4,3,2,3,3,1,1,1,2,2,1,2,2,3,3,3,1,1,2,1,1,1,2,2,1,2,1,1,2,2,2,1,2,3,1,1,1,2,2,3,2,2,2,1,2,1,3,2,3,3,3,3,3,1,1,2,2,1,3,1,1,4,2,1,3,1,3,2,1,3,2,3,2,1,3,2,2,5,3,2,4,3,1,2,1,2,5,2,2,2,1,2,1,3,1,2,1,4,1,1,1,1,1,3,4,4,1,1,2,4,2,3,2,1,1,2,3,2,2,3,1,2,4,4,34,4.25,2.25,3,2.5,101,1.8,1.66666666666667,1,1.66666666666667,1.5,1.25,3.5,3.5,2.875,3.33333333333333,3,2.33333333333333,3,2.2,1.83333333333333,2,2.16666666666667,2,2.25,4.5,1.9,2.125,1.66666666666667,2,1.66666666666667,2
